Unnamed: 0,0,fruta,percent,label_encoded
12841,Banana/Banana091.png,Banana,4.2905132457371264,1
24238,Guava/Guava total/Guava。2272 resized resized.png,Guava,27.92164533458066,3
22210,Guava/Guava total/Guava。118.png,Guava,27.92164533458066,3
36669,Kiwi/kiwi A/Kiwi A001516.png,Kiwi,11.998412495924937,4
64379,Plum/Plum。782.png,Plum,3.257218182591317,11
43147,Kiwi/Kiwi C/Kiwi C0045.png,Kiwi,11.998412495924937,4
11433,Banana/Banana0663.png,Banana,4.2905132457371264,1
8084,Apple/Total Number of Apples/Apple 03460.png,Apple,15.855196949724313,0
66249,Pomegranate/Pomegranet001806.png,Pomegranate,3.0715369023826735,12
68736,Tomatoes/Tamotoes00921.png,Tomatoes,3.077206559793624,13
44535,Mango/Mango002887.png,Mango,5.887939221272555,5
49763,muskmelon/Muskmelon 001907.png,muskmelon,2.945387024989015,14
36434,Kiwi/kiwi A/Kiwi A001956.png,Kiwi,11.998412495924937,4
1002,Apple/Apple B/485red applee00401485.png,Apple,15.855196949724313,0
1308,Apple/Apple B/557red applee04621557.png,Apple,15.855196949724313,0
9881,Apple/Total Number of Apples/Apple 0172.png,Apple,15.855196949724313,0
4345,Apple/Apple F/Apple F781.png,Apple,15.855196949724313,0
69653,Tomatoes/Tamotoes001715.png,Tomatoes,3.077206559793624,13
45948,Mango/Mango001647.png,Mango,5.887939221272555,5
14763,Carambola/Carambola 0021.png,Carambola,2.9482218536944904,2
47935,Mango/Mango002899.png,Mango,5.887939221272555,5
6810,Apple/Total Number of Apples/Apple 01758.png,Apple,15.855196949724313,0
67669,Pomegranate/Pomegranet007.png,Pomegranate,3.0715369023826735,12
43660,Kiwi/Kiwi B/Kiwi B00180.png,Kiwi,11.998412495924937,4
2268,Apple/Apple C/Apple Co applee13551.png,Apple,15.855196949724313,0
27098,Guava/Guava total/Guava。1860 resized.jpg,Guava,27.92164533458066,3
59145,Pear/Pear 1673.png,Pear,4.26925203044606,8
19048,Guava/guava total final/Guava0633.png,Guava,27.92164533458066,3
1811,Apple/Apple C/scene04501.png,Apple,15.855196949724313,0
18254,Guava/guava total final/Guava02953.png,Guava,27.92164533458066,3
68177,Pomegranate/Pomegranet001377.png,Pomegranate,3.0715369023826735,12
48178,Mango/Mango001371.png,Mango,5.887939221272555,5
532,Apple/Apple E/Apple Ee05321.png,Apple,15.855196949724313,0
41227,Kiwi/Total Number of Kiwi fruit/Kiwi001393.png,Kiwi,11.998412495924937,4
64053,Plum/Plum。976.png,Plum,3.257218182591317,11
2208,Apple/Apple C/scene05841.png,Apple,15.855196949724313,0
70375,Tomatoes/Tamotoes00914.png,Tomatoes,3.077206559793624,13
40486,Kiwi/Total Number of Kiwi fruit/Kiwi002700.png,Kiwi,11.998412495924937,4
28635,Guava/Guava total/Guava。365.png,Guava,27.92164533458066,3
52561,Orange/Orange002656.png,Orange,4.26925203044606,6
26402,Guava/Guava total/Guava。1736 resized.png,Guava,27.92164533458066,3
60778,Persimmon/Persimmon855.png,Persimmon,2.9368825388725885,9
63878,Pitaya/Pitaya001563.png,Pitaya,3.544953296197077,10
3322,Apple/Apple D/applee0476.png,Apple,15.855196949724313,0
57721,Pear/Pear 1800.png,Pear,4.26925203044606,8
62500,Pitaya/Pitaya001522.png,Pitaya,3.544953296197077,10
5205,Apple/Apple F/Apple F _0_7108.png,Apple,15.855196949724313,0
34199,Guava/Guava total/Guava。883.png,Guava,27.92164533458066,3
68629,Tomatoes/Tamotoes00844.png,Tomatoes,3.077206559793624,13
56301,Peach/Peach002102.png,Peach,3.726382333347507,7
19249,Guava/guava total final/Guava01274.png,Guava,27.92164533458066,3
27433,Guava/Guava total/Guava。593.png,Guava,27.92164533458066,3
43971,Kiwi/Kiwi B/Kiwi B00878.png,Kiwi,11.998412495924937,4
26260,Guava/Guava total/Guava。1706 resized resized.png,Guava,27.92164533458066,3
25550,Guava/Guava total/Guava。2083 resized.png,Guava,27.92164533458066,3
59620,Persimmon/Persimmon345.png,Persimmon,2.9368825388725885,9
31719,Guava/Guava total/Guava。1659 resized.jpg,Guava,27.92164533458066,3
92,Apple/Apple E/Apple E299.png,Apple,15.855196949724313,0
32703,Guava/Guava total/Guava。2334 resized.png,Guava,27.92164533458066,3
63407,Pitaya/Pitaya00881.png,Pitaya,3.544953296197077,10
45980,Mango/Mango001323.png,Mango,5.887939221272555,5
8717,Apple/Total Number of Apples/Apple 03123.png,Apple,15.855196949724313,0
21278,Guava/guava B/Guava664.png,Guava,27.92164533458066,3
22554,Guava/Guava total/1Guava。2510 resized resized.png,Guava,27.92164533458066,3
46814,Mango/Mango001936.png,Mango,5.887939221272555,5
59229,Pear/Pear 538.png,Pear,4.26925203044606,8
63834,Pitaya/Pitaya002296.png,Pitaya,3.544953296197077,10
47998,Mango/Mango002456.png,Mango,5.887939221272555,5
32701,Guava/Guava total/Guava。414 resized.jpg,Guava,27.92164533458066,3
13754,Banana/Banana01975.png,Banana,4.2905132457371264,1
57690,Pear/pear_0_8574.png,Pear,4.26925203044606,8
28645,Guava/Guava total/Guava。771 resized resized.png,Guava,27.92164533458066,3
23609,Guava/Guava total/Guava。1743.png,Guava,27.92164533458066,3
17174,Guava/guava total final/Guava02273.png,Guava,27.92164533458066,3
66583,Pomegranate/Pomegranet00414.png,Pomegranate,3.0715369023826735,12
54269,Peach/Peach00589.png,Peach,3.726382333347507,7
19799,Guava/guava total final/Guava03980.png,Guava,27.92164533458066,3
17789,Guava/guava total final/Guava02410.png,Guava,27.92164533458066,3
69078,Tomatoes/Tamotoes001330.png,Tomatoes,3.077206559793624,13
67037,Pomegranate/Pomegranet00933.png,Pomegranate,3.0715369023826735,12
45174,Mango/Mango001423.png,Mango,5.887939221272555,5
33430,Guava/Guava total/Guava。116.png,Guava,27.92164533458066,3
2867,Apple/Apple D/applee14298.png,Apple,15.855196949724313,0
2310,Apple/Apple C/scene04741.png,Apple,15.855196949724313,0
19834,Guava/guava total final/Guava02442.png,Guava,27.92164533458066,3
2930,Apple/Apple D/Apple De01201.png,Apple,15.855196949724313,0
68467,Tomatoes/Tamotoes001557.png,Tomatoes,3.077206559793624,13
28193,Guava/Guava total/Guava。2320 resized.jpg,Guava,27.92164533458066,3
6503,Apple/Total Number of Apples/Apple 01013.png,Apple,15.855196949724313,0
63164,Pitaya/Pitaya00574.png,Pitaya,3.544953296197077,10
7157,Apple/Total Number of Apples/Apple 02695.png,Apple,15.855196949724313,0
9555,Apple/Total Number of Apples/Apple 0159.png,Apple,15.855196949724313,0
65232,Plum/Plum。1214.png,Plum,3.257218182591317,11
45379,Mango/Mango003746.png,Mango,5.887939221272555,5
15475,Carambola/Carambola 001460.png,Carambola,2.9482218536944904,2
26657,Guava/Guava total/Guava。82 resized.jpg,Guava,27.92164533458066,3
34250,Guava/Guava total/1Guava。2988 resized.png,Guava,27.92164533458066,3
32469,Guava/Guava total/Guava。1411.png,Guava,27.92164533458066,3
52009,Orange/Orange001435.png,Orange,4.26925203044606,6
39557,Kiwi/Total Number of Kiwi fruit/Kiwi003415.png,Kiwi,11.998412495924937,4
65482,Plum/Plum。885.png,Plum,3.257218182591317,11
19939,Guava/guava total final/Guava0724.png,Guava,27.92164533458066,3
6238,Apple/Total Number of Apples/Apple 04606.jpeg,Apple,15.855196949724313,0
42441,Kiwi/Kiwi C/Kiwi C00583.png,Kiwi,11.998412495924937,4
32681,Guava/Guava total/Guava。1527 resized resized.png,Guava,27.92164533458066,3
33089,Guava/Guava total/Guava。2294.png,Guava,27.92164533458066,3
64431,Plum/Plum。1681.png,Plum,3.257218182591317,11
54340,Peach/Peach001129.png,Peach,3.726382333347507,7
38675,Kiwi/Total Number of Kiwi fruit/Kiwi001248.png,Kiwi,11.998412495924937,4
55693,Peach/Peach00143.png,Peach,3.726382333347507,7
3890,Apple/Apple A/Apple 4.png,Apple,15.855196949724313,0
16476,Guava/guava total final/Guava02935.png,Guava,27.92164533458066,3
3665,Apple/Apple A/Apple 325.png,Apple,15.855196949724313,0
26706,Guava/Guava total/Guava。1718 resized resized.png,Guava,27.92164533458066,3
856,Apple/Apple B/scene05751.png,Apple,15.855196949724313,0
70196,Tomatoes/Tamotoes001038.png,Tomatoes,3.077206559793624,13
55307,Peach/Peach001650.png,Peach,3.726382333347507,7
64363,Plum/Plum。1091.png,Plum,3.257218182591317,11
27742,Guava/Guava total/Guava。1342 resized resized.png,Guava,27.92164533458066,3
44375,Kiwi/Kiwi B/Kiwi B0090.png,Kiwi,11.998412495924937,4
6835,Apple/Total Number of Apples/Apple 01566.png,Apple,15.855196949724313,0
32829,Guava/Guava total/Guava。761 resized.png,Guava,27.92164533458066,3
68228,Pomegranate/Pomegranet002078.png,Pomegranate,3.0715369023826735,12
59426,Persimmon/Persimmon1219.png,Persimmon,2.9368825388725885,9
67949,Pomegranate/Pomegranet00976.png,Pomegranate,3.0715369023826735,12
61009,Persimmon/Persimmon763.png,Persimmon,2.9368825388725885,9
15139,Carambola/Carambola 00530.png,Carambola,2.9482218536944904,2
3906,Apple/Apple A/Apple 538.png,Apple,15.855196949724313,0
44133,Kiwi/Kiwi B/Kiwi B00712.png,Kiwi,11.998412495924937,4
23247,Guava/Guava total/Guava。2471 resized.png,Guava,27.92164533458066,3
54412,Peach/Peach002541.png,Peach,3.726382333347507,7
62483,Pitaya/Pitaya001734.png,Pitaya,3.544953296197077,10
5184,Apple/Apple F/Apple F _0_3636.png,Apple,15.855196949724313,0
51782,Orange/Orange001587.png,Orange,4.26925203044606,6
9778,Apple/Total Number of Apples/Apple 04434.jpeg,Apple,15.855196949724313,0
28279,Guava/Guava total/1Guava。2928 resized.png,Guava,27.92164533458066,3
32654,Guava/Guava total/Guava。39 resized.jpg,Guava,27.92164533458066,3
5819,Apple/Apple F/Apple F831.png,Apple,15.855196949724313,0
25518,Guava/Guava total/Guava。517 resized.jpg,Guava,27.92164533458066,3
50778,Orange/Orange002574.png,Orange,4.26925203044606,6
11201,Banana/Banana02442.png,Banana,4.2905132457371264,1
67008,Pomegranate/Pomegranet001697.png,Pomegranate,3.0715369023826735,12
17954,Guava/guava total final/Guava0982.png,Guava,27.92164533458066,3
47425,Mango/Mango003248.png,Mango,5.887939221272555,5
4389,Apple/Apple F/Apple F434.png,Apple,15.855196949724313,0
27005,Guava/Guava total/Guava。425.png,Guava,27.92164533458066,3
51972,Orange/Orange00687.png,Orange,4.26925203044606,6
59449,Persimmon/Persimmon193.png,Persimmon,2.9368825388725885,9
42202,Kiwi/Total Number of Kiwi fruit/Kiwi001118.png,Kiwi,11.998412495924937,4
69870,Tomatoes/Tamotoes001103.png,Tomatoes,3.077206559793624,13
2813,Apple/Apple D/Apple De13161.png,Apple,15.855196949724313,0
26066,Guava/Guava total/Guava。1401 resized.png,Guava,27.92164533458066,3
22574,Guava/Guava total/Guava。1988.png,Guava,27.92164533458066,3
24459,Guava/Guava total/Guava。914.png,Guava,27.92164533458066,3
49149,muskmelon/Muskmelon 001886.png,muskmelon,2.945387024989015,14
17003,Guava/guava total final/Guava03595.png,Guava,27.92164533458066,3
67146,Pomegranate/Pomegranet001719.png,Pomegranate,3.0715369023826735,12
48065,Mango/Mango003364.png,Mango,5.887939221272555,5
60544,Persimmon/Persimmon853.png,Persimmon,2.9368825388725885,9
58714,Pear/Pear 1072.png,Pear,4.26925203044606,8
50284,muskmelon/Muskmelon 00727.png,muskmelon,2.945387024989015,14
47238,Mango/Mango002381.png,Mango,5.887939221272555,5
14096,Banana/Banana01966.png,Banana,4.2905132457371264,1
10502,Apple/Total Number of Apples/Apple 0895.png,Apple,15.855196949724313,0
9286,Apple/Total Number of Apples/Apple 02559.png,Apple,15.855196949724313,0
2979,Apple/Apple D/Apple De15481.png,Apple,15.855196949724313,0
8336,Apple/Total Number of Apples/Apple 01060.png,Apple,15.855196949724313,0
57649,Pear/Pear 1547.png,Pear,4.26925203044606,8
10577,Apple/Total Number of Apples/Apple 01972.png,Apple,15.855196949724313,0
3883,Apple/Apple A/Apple 105.png,Apple,15.855196949724313,0
13021,Banana/Banana045.png,Banana,4.2905132457371264,1
48678,muskmelon/Muskmelon 00664.png,muskmelon,2.945387024989015,14
30966,Guava/Guava total/Guava。522 resized resized.png,Guava,27.92164533458066,3
30249,Guava/Guava total/1Guava。2560 resized resized.png,Guava,27.92164533458066,3
43578,Kiwi/Kiwi B/Kiwi B00381.png,Kiwi,11.998412495924937,4
68109,Pomegranate/Pomegranet002045.png,Pomegranate,3.0715369023826735,12
7562,Apple/Total Number of Apples/Apple 04056.png,Apple,15.855196949724313,0
24608,Guava/Guava total/Guava。2234 resized.jpg,Guava,27.92164533458066,3
8536,Apple/Total Number of Apples/Apple 02422.png,Apple,15.855196949724313,0
5377,Apple/Apple F/Apple F502.png,Apple,15.855196949724313,0
6639,Apple/Total Number of Apples/Apple 01628.png,Apple,15.855196949724313,0
66671,Pomegranate/Pomegranet0086.png,Pomegranate,3.0715369023826735,12
4878,Apple/Apple F/Apple F _0_4436.png,Apple,15.855196949724313,0
7837,Apple/Total Number of Apples/Apple 045.png,Apple,15.855196949724313,0
8067,Apple/Total Number of Apples/Apple 02554.png,Apple,15.855196949724313,0
17046,Guava/guava total final/Guava0840.png,Guava,27.92164533458066,3
61145,Persimmon/Persimmon199.png,Persimmon,2.9368825388725885,9
64806,Plum/Plum。902.png,Plum,3.257218182591317,11
23004,Guava/Guava total/Guava。133.png,Guava,27.92164533458066,3
23411,Guava/Guava total/Guava。244.png,Guava,27.92164533458066,3
24779,Guava/Guava total/1Guava。2736 resized.jpg,Guava,27.92164533458066,3
304,Apple/Apple E/Apple E06130.png,Apple,15.855196949724313,0
8640,Apple/Total Number of Apples/Apple 0741.png,Apple,15.855196949724313,0
52793,Orange/Orange00511.png,Orange,4.26925203044606,6
52694,Orange/Orange001945.png,Orange,4.26925203044606,6
61581,Pitaya/Pitaya002312.png,Pitaya,3.544953296197077,10
1623,Apple/Apple C/Apple Ce06811.png,Apple,15.855196949724313,0
54614,Peach/Peach00103.png,Peach,3.726382333347507,7
64711,Plum/Plum。1357.png,Plum,3.257218182591317,11
15999,Carambola/Carambola 001012.png,Carambola,2.9482218536944904,2
66979,Pomegranate/Pomegranet001442.png,Pomegranate,3.0715369023826735,12
28770,Guava/Guava total/Guava。1118 resized.jpg,Guava,27.92164533458066,3
58792,Pear/Pear 1661.png,Pear,4.26925203044606,8
47224,Mango/Mango00707.png,Mango,5.887939221272555,5
48847,muskmelon/Muskmelon 00908.png,muskmelon,2.945387024989015,14
69156,Tomatoes/Tamotoes00628.png,Tomatoes,3.077206559793624,13
58017,Pear/Pear 1004.png,Pear,4.26925203044606,8
6750,Apple/Total Number of Apples/Apple 02255.png,Apple,15.855196949724313,0
33365,Guava/Guava total/1Guava。2705.png,Guava,27.92164533458066,3
23126,Guava/Guava total/Guava。230 resized resized.png,Guava,27.92164533458066,3
65192,Plum/Plum。1638.png,Plum,3.257218182591317,11
50933,Orange/Orange00780.png,Orange,4.26925203044606,6
38858,Kiwi/Total Number of Kiwi fruit/Kiwi00218.png,Kiwi,11.998412495924937,4
28042,Guava/Guava total/1Guava。2882 resized.png,Guava,27.92164533458066,3
2561,Apple/Apple D/Apple dee00361.png,Apple,15.855196949724313,0
58725,Pear/pear_0_9028.png,Pear,4.26925203044606,8
61432,Pitaya/Pitaya001817.png,Pitaya,3.544953296197077,10
46133,Mango/Mango002606.png,Mango,5.887939221272555,5
28584,Guava/Guava total/Guava。1424 resized.jpg,Guava,27.92164533458066,3
25435,Guava/Guava total/Guava。918 resized resized.png,Guava,27.92164533458066,3
11166,Apple/Total Number of Apples/Apple 03150.png,Apple,15.855196949724313,0
49385,muskmelon/Muskmelon 001116.png,muskmelon,2.945387024989015,14
7933,Apple/Total Number of Apples/Apple 02140.png,Apple,15.855196949724313,0
3820,Apple/Apple A/Apple 488.png,Apple,15.855196949724313,0
60722,Persimmon/Persimmon1076.png,Persimmon,2.9368825388725885,9
36594,Kiwi/kiwi A/Kiwi A0088.png,Kiwi,11.998412495924937,4
6889,Apple/Total Number of Apples/Apple 02494.png,Apple,15.855196949724313,0
36256,Kiwi/kiwi A/Kiwi A001835.png,Kiwi,11.998412495924937,4
70124,Tomatoes/Tamotoes002123.png,Tomatoes,3.077206559793624,13
7159,Apple/Total Number of Apples/Apple 0694.png,Apple,15.855196949724313,0
43823,Kiwi/Kiwi B/Kiwi B00532.png,Kiwi,11.998412495924937,4
10264,Apple/Total Number of Apples/Apple 02288.png,Apple,15.855196949724313,0
49267,muskmelon/Muskmelon 00413.png,muskmelon,2.945387024989015,14
46406,Mango/Mango00296.png,Mango,5.887939221272555,5
63554,Pitaya/Pitaya0070.png,Pitaya,3.544953296197077,10
51727,Orange/Orange00867.png,Orange,4.26925203044606,6
66015,Plum/Plum。1113.png,Plum,3.257218182591317,11
61143,Persimmon/Persimmon1818.png,Persimmon,2.9368825388725885,9
61892,Pitaya/Pitaya002458.png,Pitaya,3.544953296197077,10
19752,Guava/guava total final/Guava03214.png,Guava,27.92164533458066,3
25916,Guava/Guava total/1Guava。3012 resized.png,Guava,27.92164533458066,3
23368,Guava/Guava total/Guava。1747.png,Guava,27.92164533458066,3
51668,Orange/Orange0023.png,Orange,4.26925203044606,6
65199,Plum/Plum。1162.png,Plum,3.257218182591317,11
40039,Kiwi/Total Number of Kiwi fruit/Kiwi0034.png,Kiwi,11.998412495924937,4
48232,Mango/Mango00995.png,Mango,5.887939221272555,5
27399,Guava/Guava total/Guava。1651 resized.jpg,Guava,27.92164533458066,3
62876,Pitaya/Pitaya001895.png,Pitaya,3.544953296197077,10
38130,Kiwi/kiwi A/Kiwi A00327.png,Kiwi,11.998412495924937,4
29568,Guava/Guava total/Guava。1413 resized resized.png,Guava,27.92164533458066,3
35344,Guava/guava A/cene14401.png,Guava,27.92164533458066,3
65762,Plum/Plum。1698.png,Plum,3.257218182591317,11
58357,Pear/pear_0_3548.png,Pear,4.26925203044606,8
64475,Plum/Plum。393.png,Plum,3.257218182591317,11
38040,Kiwi/kiwi A/Kiwi A001815.png,Kiwi,11.998412495924937,4
18449,Guava/guava total final/Guava0769.png,Guava,27.92164533458066,3
12769,Banana/Banana0810.png,Banana,4.2905132457371264,1
34500,Guava/guava A/scene07441.png,Guava,27.92164533458066,3
3117,Apple/Apple D/Apple De04561.png,Apple,15.855196949724313,0
56768,Pear/pear_0_7382.png,Pear,4.26925203044606,8
32157,Guava/Guava total/1Guava。2533 resized.jpg,Guava,27.92164533458066,3
37648,Kiwi/kiwi A/Kiwi A001351.png,Kiwi,11.998412495924937,4
57112,Pear/Pear 88.png,Pear,4.26925203044606,8
59167,Pear/Pear 699.png,Pear,4.26925203044606,8
47007,Mango/Mango002192.png,Mango,5.887939221272555,5
48413,Mango/Mango002096.png,Mango,5.887939221272555,5
18888,Guava/guava total final/Guava0587.png,Guava,27.92164533458066,3
37286,Kiwi/kiwi A/Kiwi A002003.png,Kiwi,11.998412495924937,4
43949,Kiwi/Kiwi B/Kiwi B00273.png,Kiwi,11.998412495924937,4
35779,Guava/guava A/ene03571.png,Guava,27.92164533458066,3
60592,Persimmon/Persimmon1661.png,Persimmon,2.9368825388725885,9
20593,Guava/guava B/Guava1631.png,Guava,27.92164533458066,3
66027,Plum/Plum。1852.png,Plum,3.257218182591317,11
56978,Pear/Pear 1334.png,Pear,4.26925203044606,8
67779,Pomegranate/Pomegranet001897.png,Pomegranate,3.0715369023826735,12
46415,Mango/Mango001330.png,Mango,5.887939221272555,5
51900,Orange/Orange001568.png,Orange,4.26925203044606,6
7630,Apple/Total Number of Apples/Apple 03315.png,Apple,15.855196949724313,0
44867,Mango/Mango003966.png,Mango,5.887939221272555,5
36796,Kiwi/kiwi A/Kiwi A002026.png,Kiwi,11.998412495924937,4
49478,muskmelon/Muskmelon 0036.png,muskmelon,2.945387024989015,14
3914,Apple/Apple A/Apple 470.png,Apple,15.855196949724313,0
7526,Apple/Total Number of Apples/Apple 0396.png,Apple,15.855196949724313,0
18098,Guava/guava total final/Guava0610.png,Guava,27.92164533458066,3
61745,Pitaya/Pitaya00290.png,Pitaya,3.544953296197077,10
254,Apple/Apple E/Apple E0010.png,Apple,15.855196949724313,0
63111,Pitaya/Pitaya00990.png,Pitaya,3.544953296197077,10
23268,Guava/Guava total/1Guava。3099 resized.jpg,Guava,27.92164533458066,3
8439,Apple/Total Number of Apples/Apple 02741.png,Apple,15.855196949724313,0
62831,Pitaya/Pitaya001459.png,Pitaya,3.544953296197077,10
46635,Mango/Mango002769.png,Mango,5.887939221272555,5
31571,Guava/Guava total/Guava。717.png,Guava,27.92164533458066,3
13150,Banana/Banana0181.png,Banana,4.2905132457371264,1
53383,Orange/Orange002751.png,Orange,4.26925203044606,6
10113,Apple/Total Number of Apples/Apple 04297.jpeg,Apple,15.855196949724313,0
55392,Peach/Peach002201.png,Peach,3.726382333347507,7
13908,Banana/Banana01795.png,Banana,4.2905132457371264,1
14835,Carambola/Carambola 001734.png,Carambola,2.9482218536944904,2
3478,Apple/Apple A/Apple 352.png,Apple,15.855196949724313,0
15090,Carambola/Carambola 001444.png,Carambola,2.9482218536944904,2
69606,Tomatoes/Tamotoes0083.png,Tomatoes,3.077206559793624,13
46744,Mango/Mango00927.png,Mango,5.887939221272555,5
55570,Peach/Peach001723.png,Peach,3.726382333347507,7
13677,Banana/Banana02892.png,Banana,4.2905132457371264,1
31697,Guava/Guava total/1Guava。2514 resized.jpg,Guava,27.92164533458066,3
47678,Mango/Mango002656.png,Mango,5.887939221272555,5
43084,Kiwi/Kiwi C/Kiwi C00262.png,Kiwi,11.998412495924937,4
23896,Guava/Guava total/Guava。2119 resized resized.png,Guava,27.92164533458066,3
21545,Guava/guava B/Guava1274.png,Guava,27.92164533458066,3
37479,Kiwi/kiwi A/Kiwi A005.png,Kiwi,11.998412495924937,4
31547,Guava/Guava total/Guava。1715 resized.jpg,Guava,27.92164533458066,3
31702,Guava/Guava total/Guava。372 resized resized.png,Guava,27.92164533458066,3
43954,Kiwi/Kiwi B/Kiwi B00298.png,Kiwi,11.998412495924937,4
35904,Guava/guava A/cene11911.png,Guava,27.92164533458066,3
46242,Mango/Mango002149.png,Mango,5.887939221272555,5
9011,Apple/Total Number of Apples/Apple 04511.jpeg,Apple,15.855196949724313,0
53051,Orange/Orange002233.png,Orange,4.26925203044606,6
45278,Mango/Mango003801.png,Mango,5.887939221272555,5
48439,Mango/Mango005.png,Mango,5.887939221272555,5
45398,Mango/Mango001187.png,Mango,5.887939221272555,5
56187,Peach/Peach00813.png,Peach,3.726382333347507,7
40593,Kiwi/Total Number of Kiwi fruit/Kiwi003385.png,Kiwi,11.998412495924937,4
57357,Pear/pear_0_694.png,Pear,4.26925203044606,8
47171,Mango/Mango002633.png,Mango,5.887939221272555,5
43226,Kiwi/Kiwi C/Kiwi C00818.png,Kiwi,11.998412495924937,4
46313,Mango/Mango001736.png,Mango,5.887939221272555,5
49302,muskmelon/Muskmelon 001310.png,muskmelon,2.945387024989015,14
25197,Guava/Guava total/1Guava。2866 resized.png,Guava,27.92164533458066,3
8729,Apple/Total Number of Apples/Apple 03490.png,Apple,15.855196949724313,0
57514,Pear/Pear 186.png,Pear,4.26925203044606,8
33573,Guava/Guava total/Guava。2097 resized.jpg,Guava,27.92164533458066,3
54994,Peach/Peach001108.png,Peach,3.726382333347507,7
14715,Carambola/Carambola 00550.png,Carambola,2.9482218536944904,2
63247,Pitaya/Pitaya00603.png,Pitaya,3.544953296197077,10
61171,Persimmon/Persimmon1363.png,Persimmon,2.9368825388725885,9
62255,Pitaya/Pitaya00976.png,Pitaya,3.544953296197077,10
162,Apple/Apple E/Apple E0360.png,Apple,15.855196949724313,0
38274,Kiwi/Total Number of Kiwi fruit/Kiwi002623.png,Kiwi,11.998412495924937,4
55521,Peach/Peach00694.png,Peach,3.726382333347507,7
52946,Orange/Orange001198.png,Orange,4.26925203044606,6
35025,Guava/guava A/cene06541.png,Guava,27.92164533458066,3
54351,Peach/Peach002187.png,Peach,3.726382333347507,7
58867,Pear/Pear 2008.png,Pear,4.26925203044606,8
31588,Guava/Guava total/Guava。1296 resized.png,Guava,27.92164533458066,3
44733,Mango/Mango00807.png,Mango,5.887939221272555,5
61662,Pitaya/Pitaya00451.png,Pitaya,3.544953296197077,10
1145,Apple/Apple B/544red applee03921544.png,Apple,15.855196949724313,0
54367,Peach/Peach002150.png,Peach,3.726382333347507,7
12588,Banana/Banana05.png,Banana,4.2905132457371264,1
57274,Pear/Pear 1582.png,Pear,4.26925203044606,8
68893,Tomatoes/Tamotoes001354.png,Tomatoes,3.077206559793624,13
51720,Orange/Orange002064.png,Orange,4.26925203044606,6
1269,Apple/Apple B/425red applee06226425.png,Apple,15.855196949724313,0
5544,Apple/Apple F/Apple F _0_7331.png,Apple,15.855196949724313,0
6430,Apple/Total Number of Apples/Apple 02083.png,Apple,15.855196949724313,0
18669,Guava/guava total final/Guava03869.png,Guava,27.92164533458066,3
24976,Guava/Guava total/Guava。792 resized.jpg,Guava,27.92164533458066,3
62526,Pitaya/Pitaya002177.png,Pitaya,3.544953296197077,10
70336,Tomatoes/Tamotoes00281.png,Tomatoes,3.077206559793624,13
30924,Guava/Guava total/Guava。2065 resized.png,Guava,27.92164533458066,3
47162,Mango/Mango0013.png,Mango,5.887939221272555,5
15425,Carambola/Carambola 00885.png,Carambola,2.9482218536944904,2
51141,Orange/Orange002980.png,Orange,4.26925203044606,6
48786,muskmelon/Muskmelon 00114.png,muskmelon,2.945387024989015,14
50922,Orange/Orange001308.png,Orange,4.26925203044606,6
66224,Pomegranate/Pomegranet002062.png,Pomegranate,3.0715369023826735,12
39997,Kiwi/Total Number of Kiwi fruit/Kiwi002041.png,Kiwi,11.998412495924937,4
41934,Kiwi/Total Number of Kiwi fruit/Kiwi003283.png,Kiwi,11.998412495924937,4
19686,Guava/guava total final/Guava01006.png,Guava,27.92164533458066,3
57113,Pear/Pear 1645.png,Pear,4.26925203044606,8
39098,Kiwi/Total Number of Kiwi fruit/Kiwi004041.png,Kiwi,11.998412495924937,4
50407,muskmelon/Muskmelon 002075.png,muskmelon,2.945387024989015,14
64570,Plum/Plum。1368.png,Plum,3.257218182591317,11
69706,Tomatoes/Tamotoes001304.png,Tomatoes,3.077206559793624,13
12761,Banana/Banana02560.png,Banana,4.2905132457371264,1
29988,Guava/Guava total/Guava。1773 resized.png,Guava,27.92164533458066,3
42295,Kiwi/Total Number of Kiwi fruit/Kiwi001290.png,Kiwi,11.998412495924937,4
12269,Banana/Banana02812.png,Banana,4.2905132457371264,1
4081,Apple/Apple A/Apple 349.png,Apple,15.855196949724313,0
50340,muskmelon/Muskmelon 00109.png,muskmelon,2.945387024989015,14
17345,Guava/guava total final/Guava0365.png,Guava,27.92164533458066,3
31639,Guava/Guava total/1Guava。2514 resized.png,Guava,27.92164533458066,3
40877,Kiwi/Total Number of Kiwi fruit/Kiwi002667.png,Kiwi,11.998412495924937,4
33800,Guava/Guava total/Guava。2190 resized.png,Guava,27.92164533458066,3
2218,Apple/Apple C/Apple Ce03421.png,Apple,15.855196949724313,0
1609,Apple/Apple C/Apple Co applee08751.png,Apple,15.855196949724313,0
36074,Kiwi/kiwi A/Kiwi A00667.png,Kiwi,11.998412495924937,4
56140,Peach/Peach00805.png,Peach,3.726382333347507,7
61305,Persimmon/Persimmon161.png,Persimmon,2.9368825388725885,9
12425,Banana/Banana02963.png,Banana,4.2905132457371264,1
67479,Pomegranate/Pomegranet00693.png,Pomegranate,3.0715369023826735,12
11508,Banana/Banana0306.png,Banana,4.2905132457371264,1
44654,Mango/Mango001357.png,Mango,5.887939221272555,5
34937,Guava/guava A/scene14661.png,Guava,27.92164533458066,3
