id_compra,tiempo_recogida,coste_inicial,id_proveedor,id_lote
18993,239,2.3920296332643938,5,18131
18994,231,2.5118820403885582,3,18132
18995,128,2.4704713437866173,22,18133
18996,537,1.107730990563459,29,18134
18997,527,2.6758073133575095,17,18135
18998,635,,4,18136
18999,72,1.1714769411878505,6,18137
19000,566,2.8731893211635398,22,18138
19001,125,1.3794455576691065,23,18139
19002,515,2.7212672624795187,12,18140
19003,199,1.9486881755871703,13,18141
19004,105,2.2750551611688183,18,18142
19005,490,1.7029121010164603,23,18143
19006,304,2.346018290861208,20,18144
19007,45,1.572134225809747,6,18145
19008,246,2.1949845511908763,33,18146
19009,334,2.4602194985076564,35,18147
19010,594,2.448057419650487,12,18148
19011,274,1.5605703339162464,23,18149
19012,636,2.159585895396614,2,18150
19013,98,3.147465144629435,8,18151
19014,200,1.0758171664738032,30,18152
19015,88,1.2714303627044024,27,18153
19016,382,1.1299484625140992,33,18154
19017,617,2.4278750169789753,25,18155
19018,460,1.1618080538602307,9,18156
19019,637,1.8418711779190642,22,18157
19020,539,,32,18158
19021,198,2.719764304895882,29,18159
19022,38,2.2361579082523506,28,18160
19023,553,1.0978388484839983,14,18161
19024,194,2.424731049830949,15,18162
19025,538,,9,18163
19026,520,2.3593617732924876,33,18164
19027,597,1.4548420331215994,29,18165
19028,706,2.1920666462793252,21,18166
19029,644,3.0377637193247504,4,18167
19030,268,1.9483113756771926,1,18168
19031,555,1.7222669692370989,4,18169
19032,319,1.6760767730963708,3,18170
19033,695,1.7173409033892415,15,18171
19034,15,1.58116215063117,18,18172
19035,631,1.4824169077014449,6,18173
19036,589,1.6458083317516752,32,18174
19037,718,2.77249638942927,13,18175
19038,546,1.322452731502318,25,18176
19039,663,2.2837766860088826,26,18177
19040,97,2.4934366817055507,19,18178
19041,187,1.6944634413592596,11,18179
19042,246,2.0329793929319195,7,18180
19043,358,1.6818559360139071,9,18181
19044,594,2.4738130507351497,19,18182
19045,618,1.8095346375799237,25,18183
19046,72,2.2548772772735273,13,18184
19047,299,1.7749845031111398,13,18185
19048,64,2.737920334125441,3,18186
19049,392,1.6828296211174067,32,18187
19050,437,1.5622923739905104,17,18188
19051,355,2.122322589562041,13,18189
19052,63,1.6689755301338571,15,18190
19053,248,2.3700634470517246,16,18191
19054,59,1.8697458562333518,16,18192
19055,623,1.6594656966876986,10,18193
19056,493,3.3160591995104167,27,18194
19057,709,1.5366278308638979,28,18195
19058,625,2.5964598395219505,14,18196
19059,381,2.637336944617015,20,18197
19060,122,2.1975018252783043,14,18198
19061,238,2.3185646949514993,32,18199
19062,696,1.6222985612236394,26,18200
19063,705,0.9628472728099859,29,18201
19064,38,0.9306930938227271,10,18202
19065,397,2.2710712334903436,12,18203
19066,706,2.1913386360795326,32,18204
19067,236,1.284741731308561,13,18205
19068,300,2.6266973581599515,31,18206
19069,102,2.350593467820754,22,18207
19070,615,2.18698269630473,9,18208
19071,288,1.8475848662387304,2,18209
19072,551,1.6470195702802892,25,18210
19073,301,1.5570502901203715,9,18211
19074,177,1.928800163826491,26,18212
19075,669,2.896355191499538,9,18213
19076,405,1.5134771722808118,9,18214
19077,628,2.0554480762455793,24,18215
19078,100,1.9627193529934246,22,18216
19079,524,1.9048639240393161,10,18217
19080,441,,13,18218
19081,4,,7,18219
19082,407,1.932529863852857,25,18220
19083,19,1.833908828905276,1,18221
19084,637,1.3199469332972555,13,18222
19085,561,2.084329686997066,15,18223
19086,397,1.8205296133668003,11,18224
19087,552,1.8361134080191879,11,18225
19088,456,2.722960347598057,31,18226
19089,65,1.8701609034309508,25,18227
19090,488,2.167529858906663,21,18228
19091,16,2.05579280110121,1,18229
19092,662,2.4133889915890285,1,18230
19093,524,1.5057680668034434,25,18231
19094,420,2.5594654047663115,24,18232
19095,198,1.7040698333068098,12,18233
19096,506,1.7967544667985667,12,18234
19097,512,2.88807990285237,16,18235
19098,123,2.037601238944607,33,18236
19099,568,1.5596194484288768,28,18237
19100,496,2.7823867083125444,32,18238
19101,428,2.1210784169247576,20,18239
19102,250,1.8806290855490921,11,18240
19103,300,1.9862170446157346,23,18241
19104,89,2.120398853985689,10,18242
19105,556,1.7457838855978993,27,18243
19106,655,2.1822410915680184,32,18244
19107,173,1.3744476163714012,11,18245
19108,618,2.7921487339396562,32,18246
19109,267,1.7642864747285858,6,18247
19110,200,1.513566856895355,5,18248
19111,80,2.8054842914737543,27,18249
19112,393,2.5943610405564046,30,18250
19113,219,2.5204213007977034,2,18251
19114,170,2.686963209279395,5,18252
19115,390,2.4105148512268157,28,18253
19116,463,2.2367313175119286,2,18254
19117,521,2.205497804814594,12,18255
19118,267,2.1233210776923865,20,18256
19119,241,1.9886649592773589,16,18257
19120,307,1.8085067038358131,15,18258
19121,525,2.8536991598841768,19,18259
19122,28,1.5760802392089919,35,18260
19123,472,1.7244586629132415,27,18261
19124,287,2.000426364848275,19,18262
19125,301,1.6236914527395503,2,18263
19126,400,2.267712125084274,11,18264
19127,462,2.0656352663987523,26,18265
19128,32,2.0885417810574625,2,18266
19129,639,1.8853251848284525,33,18267
19130,538,1.74636084071431,29,18268
19131,540,1.6622059896890944,21,18269
19132,548,2.147187166568207,26,18270
19133,469,1.246855611278984,10,18271
19134,262,1.847070517489329,6,18272
19135,717,2.4621776682762495,31,18273
19136,359,3.661877803676009,1,18274
19137,91,1.8514736167961077,9,18275
19138,268,2.029338328209505,11,18276
19139,460,2.588750982980844,13,18277
19140,384,2.0040952831834833,17,18278
19141,715,1.9833484369100185,8,18279
19142,177,1.712407971642441,11,18280
19143,421,2.4577769509850693,25,18281
19144,33,1.617468249251237,15,18282
19145,516,2.1625576360921985,34,18283
19146,178,2.158848130300986,29,18284
19147,540,2.1151788930333053,25,18285
19148,416,1.9712037518228296,22,18286
19149,410,1.999527465495082,9,18287
19150,86,2.4838943101224884,28,18288
19151,423,2.2405250931990763,1,18289
19152,247,2.7894004740388794,17,18290
19153,267,1.265350812729777,19,18291
19154,470,1.8328387454921082,17,18292
19155,688,1.811029073697852,30,18293
19156,586,2.1549904229949286,3,18294
19157,467,1.872189064080572,4,18295
19158,111,1.5662664585259738,9,18296
19159,279,2.4098513311401017,23,18297
19160,95,1.4880642905540453,17,18298
19161,429,1.9798074730862183,27,18299
19162,289,2.032787142763767,31,18300
19163,708,1.5131038106062809,29,18301
19164,189,2.274292962050881,27,18302
19165,435,,1,18303
19166,214,1.001771003944692,22,18304
19167,683,2.7508430293599906,5,18305
19168,500,1.6876855257391101,19,18306
19169,70,2.5466413439074294,19,18307
19170,215,2.5905912818412102,22,18308
19171,429,1.8691608520821787,34,18309
19172,116,2.1205287432258926,1,18310
19173,627,2.19720417011462,21,18311
19174,80,1.9257369477608373,21,18312
19175,539,2.264696781375205,30,18313
19176,375,2.2197656898046914,10,18314
19177,295,1.5266346663683037,8,18315
19178,237,2.4373409961454766,31,18316
19179,549,2.2763500550928626,27,18317
19180,259,2.1234662600026972,6,18318
19181,614,2.213987821439127,3,18319
19182,231,,1,18320
19183,651,2.7167897653378668,29,18321
19184,520,1.8644780619267574,29,18322
19185,437,1.25881028787845,27,18323
19186,170,1.4597708962399052,1,18324
19187,214,2.4036911949190407,30,18325
19188,313,1.2212538515567881,24,18326
19189,585,1.9017618810458825,10,18327
19190,133,1.8366469666859622,12,18328
19191,664,1.9956400894851243,31,18329
19192,698,2.219168324763807,25,18330
19193,104,2.216543649881933,3,18331
19194,70,1.657399675659786,8,18332
19195,374,1.8049815524885782,19,18333
19196,459,1.566138080237655,31,18334
19197,483,1.1013076660716772,11,18335
19198,650,1.740010716525168,10,18336
19199,331,1.8208427883056268,1,18337
19200,361,2.1653050380932983,29,18338
19201,693,1.9743067842282018,21,18339
19202,210,1.3361112342243462,26,18340
19203,644,1.8075764925289732,21,18341
19204,429,2.5778708989113124,24,18342
19205,395,1.2230468562658579,34,18343
19206,317,2.2717569200363097,26,18344
19207,344,1.4266118310675926,13,18345
19208,111,1.6501161064714134,20,18346
19209,2,1.7101212675566406,16,18347
19210,401,3.581393462100755,16,18348
19211,68,1.763973672861403,16,18349
19212,409,1.902418563434175,23,18350
19213,660,2.0440694801179022,15,18351
19214,116,0.95687655006622,21,18352
19215,708,2.214015926557417,15,18353
19216,103,2.015362655903367,23,18354
19217,594,1.8920445433499753,11,18355
19218,407,2.3097308806624586,29,18356
19219,83,2.825795545013091,3,18357
19220,670,1.424204164231196,32,18358
19221,372,2.581337555680124,25,18359
19222,72,1.5686146191398669,33,18360
19223,71,1.5927967273116361,10,18361
19224,370,1.1549375185797115,13,18362
19225,151,1.0706007320588828,29,18363
19226,141,1.6102320258800848,17,18364
19227,615,,6,18365
19228,384,2.0641531806104982,14,18366
19229,204,2.0170279647406613,34,18367
19230,89,,5,18368
19231,411,1.2104029374479457,27,18369
19232,374,1.7637163307329045,30,18370
19233,215,1.9132827447842988,17,18371
19234,238,1.8463627112420113,33,18372
19235,421,2.7758235305602885,6,18373
19236,539,2.1184211155630095,15,18374
19237,54,2.1112087911409767,20,18375
19238,223,1.9623893255256528,9,18376
19239,602,2.201314460310132,17,18377
19240,674,2.270871948282997,4,18378
19241,73,1.6312459595286763,33,18379
19242,188,,10,18380
19243,536,2.0052788434380155,25,18381
19244,414,1.883307874991771,14,18382
19245,86,2.104489582087294,21,18383
19246,538,2.163010247201303,13,18384
19247,377,2.794409889151699,5,18385
19248,93,2.812228594310989,19,18386
19249,13,1.6104226848230112,19,18387
19250,97,1.667102142428205,19,18388
19251,16,2.3583554077102256,30,18389
19252,402,2.7167702089742143,19,18390
19253,689,2.1462776512344215,26,18391
19254,152,,18,18392
19255,24,1.210609423753303,15,18393
19256,246,2.4385558363521174,8,18394
19257,624,1.6422074795240462,18,18395
19258,329,1.793038992758156,33,18396
19259,426,1.7936906291142725,26,18397
19260,615,2.1402101884135054,35,18398
19261,35,1.8923412994359878,22,18399
19262,503,2.199981678335371,32,18400
19263,713,2.649307521611455,35,18401
19264,63,1.958984219698854,21,18402
19265,712,1.9854762748665948,18,18403
19266,218,,8,18404
19267,74,1.9978239124821822,35,18405
19268,471,1.8688809506725417,16,18406
19269,467,2.201101419056485,8,18407
19270,214,2.147358682295396,29,18408
19271,495,2.598021777075848,3,18409
19272,131,2.7881506991512963,22,18410
19273,572,2.1446217023918233,1,18411
19274,209,2.201208641327727,15,18412
19275,185,0.9682652063580857,6,18413
19276,582,1.9191182511580434,33,18414
19277,613,2.746861867822747,27,18415
19278,378,2.335427510114803,4,18416
19279,344,1.9622429865857727,11,18417
19280,495,2.9207181476844486,26,18418
19281,540,1.5697160621242097,17,18419
19282,578,2.281157291374715,18,18420
19283,350,2.7754550213519567,17,18421
19284,595,2.0483920463647722,9,18422
19285,492,1.34128193079126,35,18423
19286,715,2.4568954098906346,13,18424
19287,93,1.5355255894817295,25,18425
19288,601,2.199635584614747,4,18426
19289,693,1.5641091655389316,13,18427
19290,294,2.649126424874864,24,18428
19291,38,2.1261214817265754,6,18429
19292,305,1.6925223687098605,29,18430
19293,297,2.3884208777487212,19,18431
19294,592,1.5663821920016694,18,18432
19295,11,1.5754454888310974,26,18433
19296,54,2.0017093512435284,20,18434
19297,154,2.1013427064032015,28,18435
19298,62,2.5155560404586432,10,18436
19299,251,2.294517465307835,29,18437
19300,435,2.5414550666841182,5,18438
19301,194,2.3170899809150596,6,18439
19302,378,2.575755512228409,10,18440
19303,103,2.0019016436968875,19,18441
19304,374,2.620079270710991,28,18442
19305,534,1.8950601606290354,28,18443
19306,449,1.7632267486654676,20,18444
19307,347,1.525944717862711,15,18445
19308,297,2.267351988609785,23,18446
19309,158,2.0547795336106307,31,18447
19310,174,,2,18448
19311,644,2.063258586414692,19,18449
19312,655,2.538163253271591,6,18450
19313,275,1.8180202642639662,7,18451
19314,678,2.3208488031576464,16,18452
19315,172,1.940319697594918,11,18453
19316,61,1.8585578218435663,11,18454
19317,551,2.4893317307406075,3,18455
19318,625,2.6270326572880602,24,18456
19319,537,1.8152022515675592,6,18457
19320,140,,32,18458
19321,211,1.934212950764869,21,18459
19322,456,1.6514810523554033,11,18460
19323,587,1.6153379256964926,25,18461
19324,358,1.8895863092905774,8,18462
19325,635,2.358076662360007,12,18463
19326,287,2.624167383042796,18,18464
19327,138,2.6655379418990712,20,18465
19328,169,2.496572864509623,22,18466
19329,653,1.255142239729541,4,18467
19330,323,1.8776028268075242,14,18468
19331,287,1.6715480927253639,33,18469
19332,409,1.8131921134434092,16,18470
19333,432,1.8768233077123901,22,18471
19334,689,1.546185214367794,5,18472
19335,390,1.273223936306628,6,18473
19336,174,2.159729669061209,33,18474
19337,503,1.9579587665368152,20,18475
19338,125,2.572047382999806,20,18476
19339,441,1.8167485378813173,29,18477
19340,605,2.5239986894878514,12,18478
19341,282,2.033231665355919,15,18479
19342,13,1.8316150868297936,17,18480
19343,349,1.6375440427919494,4,18481
19344,437,1.6709258311514605,28,18482
19345,679,2.478280928608869,7,18483
19346,10,2.2962091689208455,11,18484
19347,357,2.1889716568105637,28,18485
19348,326,1.9727272617471865,33,18486
19349,236,2.0617462876635266,27,18487
19350,423,2.336661986308936,25,18488
19351,149,1.5460215136216653,5,18489
19352,539,1.26749576200574,9,18490
19353,302,2.666424142204204,18,18491
19354,335,2.2889615511383115,18,18492
19355,233,2.9152344918328774,25,18493
19356,127,3.0623362040555993,9,18494
19357,85,3.0207475275938442,34,18495
19358,556,2.8468705467917887,7,18496
19359,177,1.702515746138541,29,18497
19360,590,1.1819301247274792,10,18498
19361,441,,26,18499
19362,403,2.2284329738935242,5,18500
19363,714,1.8423106334360144,32,18501
19364,211,2.7449562399082956,10,18502
19365,265,1.8519471074656526,16,18503
19366,414,2.150973563342598,8,18504
19367,662,1.4995548322053849,26,18505
19368,458,2.5356115197282096,8,18506
19369,478,1.8153682222603087,10,18507
19370,334,1.312079411055005,31,18508
19371,195,1.1024826383138189,33,18509
19372,575,1.5638982048104029,12,18510
19373,8,1.8886603678909277,6,18511
19374,465,1.8928726717616116,21,18512
19375,240,2.3910746838896424,16,18513
19376,631,2.2286024654588816,16,18514
19377,405,1.7089358598580138,13,18515
19378,11,2.1001031686614726,18,18516
19379,219,1.7739791050902465,10,18517
19380,504,2.4421269634244798,10,18518
19381,284,2.415563214317869,34,18519
19382,662,1.4527129931613527,25,18520
19383,383,1.9376760204913308,3,18521
19384,9,1.9323158518589585,33,18522
19385,35,1.9383944753135423,3,18523
19386,74,1.27300320818224,9,18524
19387,502,1.9853264715426024,25,18525
19388,493,2.1330784374756577,17,18526
19389,305,1.6987546811839742,12,18527
19390,278,1.6218498849447627,35,18528
19391,543,2.237696957819897,15,18529
19392,565,1.9748316377236383,4,18530
19393,585,2.670278361036359,33,18531
19394,101,1.934777660906288,10,18532
19395,472,1.4776684620237637,19,18533
19396,405,1.8459198493031341,23,18534
19397,50,1.8281830676518611,12,18535
19398,340,1.7091129627764916,10,18536
19399,294,1.70095476403696,10,18537
19400,602,1.7832300143328228,9,18538
19401,558,2.053129886499384,9,18539
19402,215,2.259888609321963,20,18540
19403,162,1.5570389983795456,31,18541
19404,664,2.31383349290199,29,18542
19405,371,2.443024014298922,14,18543
19406,581,1.5419088944432582,5,18544
19407,511,2.2809842500167594,4,18545
19408,193,1.9671184142671654,1,18546
19409,405,2.108521884948108,6,18547
19410,481,1.6258462561204623,29,18548
19411,335,1.7516420581366456,33,18549
19412,488,2.9957899035725353,2,18550
19413,387,1.6806895543964995,11,18551
19414,706,1.9971733797093836,20,18552
19415,157,1.8366218487927501,22,18553
19416,461,2.2013290382988764,25,18554
19417,573,1.9380935782079332,31,18555
19418,197,1.9151194174295592,23,18556
19419,278,1.8926741690648086,30,18557
19420,51,1.4231578277583745,20,18558
19421,469,1.7028126676033124,31,18559
19422,84,1.6641340683274002,8,18560
19423,594,2.2277547068987245,20,18561
19424,717,2.829009839099003,17,18562
19425,300,2.203803114984906,33,18563
19426,620,2.781747431396284,22,18564
19427,169,1.822843518761717,32,18565
19428,500,2.398866771813649,16,18566
19429,653,2.081603296510026,5,18567
19430,302,2.214290928078365,31,18568
19431,320,1.722469838060408,12,18569
19432,554,0.7906631141279599,9,18570
19433,712,3.3313382321818104,35,18571
19434,613,1.7216305093725184,23,18572
19435,98,0.8021905217500966,3,18573
19436,420,1.4711339974764264,23,18574
19437,471,1.3176478932001687,7,18575
19438,411,2.3892138903092386,18,18576
19439,537,1.8442633412798777,5,18577
19440,577,1.9299942323473003,16,18578
19441,445,1.6674986126356184,4,18579
19442,533,2.209452537164246,10,18580
19443,385,,6,18581
19444,204,1.5502853550716023,7,18582
19445,292,1.753268198964498,7,18583
19446,393,2.169934088429448,35,18584
19447,65,1.7906726737373735,8,18585
19448,169,1.9450571695099275,27,18586
19449,134,2.1021151108045872,26,18587
19450,532,1.5465776457593772,5,18588
19451,651,1.2846514911844067,27,18589
19452,27,1.4328096175527483,11,18590
19453,363,1.7054444156421575,20,18591
19454,474,1.9165859830478555,9,18592
19455,165,1.9179611896232114,24,18593
19456,426,1.6128543088140874,27,18594
19457,374,1.2515291050505253,15,18595
19458,546,1.6881024783698084,21,18596
19459,110,2.2075352679388525,10,18597
19460,45,2.1947595746903854,18,18598
19461,243,2.361789535041078,28,18599
19462,234,2.284261838267287,24,18600
19463,491,1.628592344508696,3,18601
19464,616,1.6603638253736273,33,18602
19465,265,1.8289172871446875,5,18603
19466,404,2.1095037543613526,4,18604
19467,609,2.7804923694733645,32,18605
19468,251,2.5691221902347134,7,18606
19469,350,3.0571613769258823,11,18607
19470,184,2.7876863217084074,33,18608
19471,567,2.3912343945709034,30,18609
19472,97,1.8246039525320936,22,18610
19473,667,2.1621570057972623,16,18611
19474,67,1.784869946403954,23,18612
19475,200,1.5794287391368482,7,18613
19476,521,2.6234350960890067,23,18614
19477,672,1.7150120774492237,33,18615
19478,90,1.7914722808875285,3,18616
19479,95,1.482343729966959,20,18617
19480,250,2.3266267416660105,14,18618
19481,184,2.3372202426970476,16,18619
19482,175,2.9567593251636524,6,18620
19483,488,1.937743997044448,24,18621
19484,650,1.484744389062116,25,18622
19485,262,1.6425735365803087,35,18623
19486,273,1.2613401833593616,3,18624
19487,361,1.7400375760192899,6,18625
19488,354,2.1597117243745254,24,18626
19489,172,1.9804527182209954,25,18627
19490,294,2.3504030823577793,29,18628
19491,480,1.6613650629345327,10,18629
19492,410,2.320728536708483,31,18630
19493,472,1.623486747820387,5,18631
19494,331,2.2123923293439796,25,18632
19495,65,1.7411141973360071,27,18633
19496,2,2.0248529674853057,2,18634
19497,467,2.4935630763036736,3,18635
19498,651,2.1431032137467145,5,18636
19499,453,1.944717266667976,4,18637
19500,107,2.5343465727064776,35,18638
19501,161,2.3004532445546078,6,18639
19502,328,2.9903843017358542,8,18640
19503,65,2.1624290706560623,29,18641
19504,381,1.4989156490487143,10,18642
19505,379,2.2200954410430978,16,18643
19506,471,2.0110428389324166,29,18644
19507,617,1.7154655624967998,35,18645
19508,546,1.4864874191227866,20,18646
19509,331,2.2276946088468703,3,18647
19510,196,2.4756598213274184,10,18648
19511,343,1.99966487828498,34,18649
19512,437,2.5567450981676036,35,18650
19513,574,2.495835609984742,20,18651
19514,447,2.528196077175076,35,18652
19515,9,2.5871286975928856,1,18653
19516,716,2.1815788970177357,23,18654
19517,374,2.3652992863962328,15,18655
19518,32,1.4698573041162901,2,18656
19519,205,2.1205772160935332,33,18657
19520,492,2.5439879856238043,11,18658
19521,110,1.6274852641198696,13,18659
19522,386,2.067734592722501,13,18660
19523,699,2.6325821454493106,12,18661
19524,624,2.3744453266722387,27,18662
19525,198,2.0044918955152164,25,18663
19526,619,2.6138088363156253,25,18664
19527,260,1.670084199627349,1,18665
19528,702,1.1618492603354822,20,18666
19529,332,2.0319602683028175,32,18667
19530,21,2.7784753569718634,22,18668
19531,330,2.6375202382500387,18,18669
19532,385,2.6106673736673067,7,18670
19533,25,3.333703311386371,23,18671
19534,677,2.0415079497458013,18,18672
19535,176,3.2078552839662597,30,18673
19536,437,1.9450755068465095,4,18674
19537,175,2.196455979780192,26,18675
19538,135,1.0220125144726544,4,18676
19539,77,2.549542751951166,15,18677
19540,336,1.5841305852463228,10,18678
19541,690,2.375234609069388,5,18679
19542,538,1.2356388290385976,9,18680
19543,29,,27,18681
19544,397,2.207797650059853,11,18682
19545,633,,7,18683
19546,271,1.9760283486711288,24,18684
19547,58,1.6849373333237587,25,18685
19548,473,0.9396617749334579,3,18686
19549,29,2.3285934122951804,21,18687
19550,298,,11,18688
19551,50,1.4325070297265023,15,18689
19552,184,1.7598328842427544,13,18690
19553,695,2.6337051118878296,11,18691
19554,692,2.2087993685048404,24,18692
19555,497,2.4150007153842976,30,18693
19556,639,2.684653457499892,7,18694
19557,72,1.6958666918935577,28,18695
19558,589,1.5090296882975727,32,18696
19559,181,1.4461514709358378,5,18697
19560,3,2.206230733434676,8,18698
19561,112,2.7979210642040964,4,18699
19562,333,2.340790093210058,9,18700
19563,300,1.0848043106378706,34,18701
19564,30,1.2373743590004072,16,18702
19565,308,2.1679987172719004,26,18703
19566,362,2.231119621790243,32,18704
19567,311,1.6274949908953438,10,18705
19568,552,1.7677458614333215,1,18706
19569,275,2.8716436198915614,9,18707
19570,474,1.739945447340739,17,18708
19571,703,1.2407332547381233,35,18709
19572,693,2.6356250777309005,18,18710
19573,172,1.9848653463453128,4,18711
19574,235,2.1369966516474914,5,18712
19575,335,1.9894984628278067,34,18713
19576,122,1.9634367795469034,17,18714
19577,524,2.1920095272206237,10,18715
19578,680,1.6322484046556616,1,18716
19579,599,1.39507559214297,32,18717
19580,487,1.7105517174448825,25,18718
19581,587,1.8122597718440774,28,18719
19582,299,2.5549447610102307,26,18720
19583,271,2.760837264105663,28,18721
19584,45,1.9780439262442182,1,18722
19585,349,1.851978264372013,25,18723
19586,229,,14,18724
19587,34,1.908167238270155,7,18725
19588,79,2.101427084795044,4,18726
19589,263,1.9738448015831065,4,18727
19590,698,1.9844509023559227,11,18728
19591,257,1.884808107855369,34,18729
19592,486,1.5940017041870331,6,18730
19593,154,1.2647432757823367,15,18731
19594,343,2.1298439711088775,17,18732
19595,142,2.1948742776804653,3,18733
19596,169,1.8974668868545006,18,18734
19597,678,2.589740308871472,20,18735
19598,549,1.5407802470591014,1,18736
19599,80,0.8933698005742652,3,18737
19600,150,1.2933000719507985,33,18738
19601,433,1.8486357308845074,16,18739
19602,152,1.9652200333251229,5,18740
19603,454,2.0952415471867094,30,18741
19604,691,2.3706330261748967,18,18742
19605,374,1.5224942276328641,21,18743
19606,719,2.074322715189164,35,18744
19607,577,2.647738535451316,33,18745
19608,440,2.4750863910340875,17,18746
19609,233,1.6577044093131343,30,18747
19610,94,1.0270101988156677,27,18748
19611,98,2.222455209596227,33,18749
19612,220,1.7842591538699035,24,18750
19613,212,1.8711034175311043,22,18751
19614,485,2.6773094159186526,7,18752
19615,271,1.5809650393098211,35,18753
19616,449,,2,18754
19617,649,1.1732476302071242,9,18755
19618,461,2.671933608099801,11,18756
19619,717,1.6098116087921863,33,18757
19620,143,1.3394107637849388,23,18758
19621,462,2.2705797692762673,19,18759
19622,494,1.4719742057763032,4,18760
19623,493,2.7143068712873326,5,18761
19624,458,1.893918172331155,19,18762
19625,576,1.790110765275101,12,18763
19626,639,2.344543946666229,30,18764
19627,645,1.779598606358945,2,18765
19628,336,1.425608321117643,8,18766
19629,657,1.889439770074907,20,18767
19630,512,1.4263501951146254,7,18768
19631,525,1.53184261765936,5,18769
19632,282,2.306305917876399,33,18770
19633,128,0.9705442992719311,7,18771
19634,145,1.6240582494554845,24,18772
19635,436,,1,18773
19636,187,2.3987598119588753,32,18774
19637,224,2.0931164147167984,1,18775
19638,420,1.7046298715605093,10,18776
19639,620,2.3947887822467027,35,18777
19640,158,1.735127883909662,27,18778
19641,325,1.6029245155577585,22,18779
19642,614,1.3821463869581443,21,18780
19643,270,1.2458618411436988,9,18781
19644,308,2.8125337623782087,2,18782
19645,505,1.5401590404444463,20,18783
19646,454,2.4078679501283595,16,18784
19647,428,2.2757889397463686,19,18785
19648,448,1.536852034373621,27,18786
19649,224,2.2298196595790394,21,18787
19650,224,2.2076663700876393,24,18788
19651,384,1.8900501659733027,14,18789
19652,707,1.680659866327654,18,18790
19653,413,1.5083987238248813,15,18791
19654,192,1.5586035704292547,20,18792
19655,543,1.631847632583098,25,18793
19656,268,2.4734802372186886,20,18794
19657,528,2.016380938607991,35,18795
19658,144,2.132886482236512,15,18796
19659,342,3.081465063571596,24,18797
19660,242,1.1450635158800233,18,18798
19661,590,2.890540611156663,31,18799
19662,259,2.5246780486675515,24,18800
19663,27,2.2940948880110303,26,18801
19664,238,,6,18802
19665,106,2.3991452265449213,21,18803
19666,647,2.686671173901738,8,18804
19667,475,2.3997387388973506,9,18805
19668,480,2.011292093267692,35,18806
19669,271,2.446657606945956,30,18807
19670,229,1.8516433787877937,3,18808
19671,403,0.49566283384203946,3,18809
19672,115,1.1894811159528524,5,18810
19673,161,2.22523853964794,30,18811
19674,117,2.195063656329399,33,18812
19675,531,1.0580899126773446,9,18813
19676,655,1.5196600169388776,15,18814
19677,14,2.5187066891454393,23,18815
19678,65,1.4813113903619326,2,18816
19679,34,2.155018438674676,15,18817
19680,67,3.324240464920245,5,18818
19681,315,1.907578820569493,3,18819
19682,658,1.19515973286522,4,18820
19683,93,1.768561984985163,9,18821
19684,258,1.78195289442912,30,18822
19685,667,2.8118751274319433,10,18823
19686,477,2.3348702867375,26,18824
19687,677,2.3577077897927565,30,18825
19688,582,0.9482585764089306,27,18826
19689,600,2.4748123065346954,31,18827
19690,694,1.8333023491284126,18,18828
19691,516,1.8576724687542918,10,18829
19692,532,1.9571423686344518,21,18830
19693,297,2.794021770525016,32,18831
19694,526,1.9371968424762485,17,18832
19695,19,1.687738993718377,15,18833
19696,501,1.6514970967638145,1,18834
19697,638,1.6739990416223374,25,18835
19698,105,1.8954839124167837,14,18836
19699,711,2.1220848109681105,8,18837
19700,550,1.6818252362790451,23,18838
19701,235,2.4672095355262478,22,18839
19702,392,1.9176306349510601,32,18840
19703,641,1.203966856034381,9,18841
19704,336,1.417784038608326,5,18842
19705,19,2.3490600286679992,3,18843
19706,282,0.7133764564931211,13,18844
19707,328,2.061669612212099,8,18845
19708,131,1.8967155465840955,19,18846
19709,335,1.8934604831652264,21,18847
19710,640,1.7714800806402622,23,18848
19711,685,1.9942252027142584,15,18849
19712,314,1.6370527976839688,20,18850
19713,559,1.6173609808663834,24,18851
19714,673,2.4219485931474773,21,18852
19715,104,1.6775284035389193,7,18853
19716,358,1.9204742109680737,32,18854
19717,377,1.9558493133678958,19,18855
19718,443,1.7708084212801498,13,18856
19719,551,1.9874463096838713,12,18857
19720,630,0.4039780876557235,28,18858
19721,71,,20,18859
19722,35,1.8547805142500016,2,18860
19723,586,1.5974010537721244,21,18861
19724,576,1.5421501282654606,27,18862
19725,68,2.695915985093456,23,18863
19726,159,2.2750878885468673,35,18864
19727,182,1.1925884744685398,26,18865
19728,256,2.5570829382571922,8,18866
19729,95,2.9576448851819817,32,18867
19730,716,2.1415712879314315,34,18868
19731,305,2.016602016898667,6,18869
19732,655,2.492508949976494,3,18870
19733,524,1.7863751347429897,1,18871
19734,210,2.4198955237688344,14,18872
19735,245,1.3806218396240906,26,18873
19736,303,3.4514687798250434,1,18874
19737,90,2.4836345336179835,6,18875
19738,23,1.9456851226484302,4,18876
19739,685,2.3672632094544017,9,18877
19740,248,2.785066754544272,8,18878
19741,284,2.4806134785355636,28,18879
19742,586,2.583645971998562,16,18880
19743,236,2.6279575951639,24,18881
19744,429,1.7525903125052888,30,18882
19745,633,2.483200293736695,28,18883
19746,173,2.287924361684282,26,18884
19747,284,2.0461229304287185,33,18885
19748,465,1.6989475589182466,21,18886
