id_venta,tiempo_venta,precio_venta,peso,id_cliente,id_lote
8791,471.0,3.570106908706939,210.70520045307813,34,16808
8792,166.0,3.029748487492811,309.5567431774868,34,2217
8793,490.0,4.47650821881933,276.3653968954297,34,2293
8794,111.0,3.3310217583220103,341.8539280341325,34,2311
8795,706.0,3.9139462880648646,440.1792860849732,34,2356
8796,158.0,3.392672294663557,319.1580591050327,34,2363
8797,210.0,3.9440934504688876,286.3774354115026,34,2375
8798,661.0,2.5164686687067306,317.28366152113495,34,2379
8799,219.0,4.786685572935131,208.67601287884185,34,2384
8800,514.0,5.205950715493338,427.8171224045594,34,16857
8801,52.0,3.9028397736112854,364.7980218546761,34,16925
8802,499.0,3.9181207527690893,382.11840953980516,34,16934
8803,444.0,3.2597718432397427,163.7610987665387,34,16953
8804,381.0,3.187429610094909,260.6080239728895,34,17032
8805,504.0,4.074588569429162,263.32309485412003,34,17036
8806,393.0,4.085219671930739,355.87079634809203,34,17042
8807,162.0,2.8845308047131955,262.89025655186526,34,17073
8808,660.0,3.9880134781245795,390.026713259028,34,17114
8809,270.0,4.23037705571164,399.1472483712347,34,17144
8810,419.0,4.33082146093382,251.28908781733531,34,17178
8811,123.0,3.839488192223004,289.06656874487487,34,17184
8812,409.0,3.755855395787307,401.9273474825561,34,17200
8813,362.0,2.9414578216758835,354.7619252348968,34,17280
8814,97.0,2.445725995217666,285.4864478553204,34,17365
8815,204.0,3.56754129772681,87.95160566429107,34,17374
8816,85.0,2.9509442812457825,467.2742962644088,34,17406
8817,355.0,4.629032329741551,306.7763825170533,34,17461
8818,201.0,3.5852555659987146,297.3048782887907,34,17489
8819,527.0,2.689774273100355,424.26513102865493,34,17504
8820,125.0,2.6268406225444254,265.95034968305515,34,17540
8821,389.0,3.0997507968881,292.55667814506035,34,17552
8822,331.0,3.036226979215683,301.7826121675104,34,17555
8823,189.0,4.73197892318386,434.8205646705952,34,17628
8824,439.0,3.1930186740205717,410.2636207928132,34,17636
8825,305.0,4.650172702831499,521.2282806836735,34,17713
8826,183.0,3.768206534139793,292.65407800628117,34,17771
8827,351.0,3.4366770230811667,147.37998469500818,34,17920
8828,377.0,4.097473096867619,120.30789038683076,34,17926
8829,669.0,3.2358297450121807,464.7430114071484,34,17967
8830,717.0,2.794602962315559,354.81868928712885,34,18005
8831,325.0,2.7326353361146345,389.1850838638571,34,18170
8832,519.0,4.7861397573228,255.4831697492631,34,18235
8833,481.0,3.107999461477167,269.45894802607853,34,18271
8834,430.0,3.822155187695361,265.88815522839366,34,18289
8835,430.0,3.1762996870691125,342.03816711607976,34,18309
8836,697.0,3.56049377124259,303.07461483554886,34,18339
8837,12.0,3.1633629530997402,218.94036688445715,34,18347
8838,544.0,3.7207657196544357,299.33057231793975,34,18384
8839,721.0,3.0618830319829096,55.6487945815158,34,18403
8840,-1.0,2.488561032700046,149.18560121123267,34,18453
8841,83.0,3.251692101650076,355.4554348722477,34,18524
8842,726.0,4.274004016891722,292.2443674613946,34,18562
8843,505.0,4.117301925791688,256.9163884061142,34,18566
8844,255.0,4.069013770322412,253.82237304320023,34,18599
8845,14.0,4.517903093279259,160.5179242388051,34,18698
8846,345.0,4.594774892780694,210.31975594049743,34,18700
8847,652.0,2.6805003714420814,327.27797946063373,34,18755
8848,666.0,2.6993412352973194,396.3949204095726,34,18993
8849,659.0,4.3322434587902645,436.73706677315613,34,19014
8850,240.0,3.0476728465755416,275.309617507753,34,19033
8851,146.0,3.240402260710675,306.97048796579105,34,19056
8852,608.0,3.7504613503034654,356.4875334022741,34,19098
8853,123.0,4.669036002885034,316.81571989808367,34,19146
8854,725.0,3.84417563205007,356.93663426064415,34,19220
8855,106.0,2.282591703122628,240.33004157918967,34,19234
8856,507.0,4.129779181181473,400.7150507481009,34,19239
8857,277.0,3.861701583176408,254.16650119757435,34,19241
8858,432.0,2.7788155468171514,217.12959576936768,34,19268
8859,505.0,4.509907056815778,242.1295474560178,34,19300
8860,682.0,3.7443332691197164,462.4878328439711,34,19419
8861,684.0,4.434304002723559,189.13752503110487,34,19425
8862,35.0,2.503386017407992,347.30893934356027,34,19478
8863,142.0,3.755111259623683,278.8354603702487,34,19535
8864,298.0,4.101881155086665,440.01464691027456,34,19545
8865,605.0,3.191318034054859,259.69785712686127,34,19555
8866,623.0,3.546425151945516,276.64321310141975,34,19633
8867,151.0,3.336344757788191,161.16023035437777,34,19649
8868,-1.0,3.9247290454432857,286.70052494286745,34,19693
8869,216.0,3.625187711388479,357.73355655050705,34,19783
8870,244.0,2.6686368308892923,252.55886481782937,34,19790
8871,262.0,3.4506554924507116,325.9200713284872,34,19796
8872,503.0,3.153394902527532,368.5977584435428,34,19843
8873,686.0,4.993792702692175,304.0427517224875,34,19881
8874,261.0,4.096412637963985,240.51279886855863,34,19948
8875,272.0,3.5877593587107643,187.53520190634674,34,19951
8876,515.0,3.7577921195019983,356.5490010322792,34,20017
8877,457.0,4.194218490494069,416.14131936637,34,20024
8878,390.0,4.2197325664218,326.52277482962614,34,20028
8879,464.0,3.9249432281634595,280.00622893330376,34,20066
8880,331.0,3.930824153547813,217.79017081557282,34,20067
8881,486.0,3.349633928741431,271.77719889944206,34,20069
8882,63.0,3.8733766787217236,567.8681386265304,34,20091
8883,195.0,3.362782614247834,160.86429487240278,34,20156
8884,644.0,3.7716024816087637,270.52366234799524,34,20159
8885,303.0,4.403303741146572,278.6293074336379,34,20181
8886,176.0,3.7793920614254968,520.2902486502542,34,20259
8887,616.0,3.5411428677951893,339.9093595290908,34,20356
8888,267.0,5.143935224904757,329.4787624880634,34,20371
8889,480.0,3.3066077588049696,245.32157078063784,34,20382
8890,265.0,4.017293996587911,244.54495087261435,34,20407
8891,8.0,3.2455699588275664,332.0997585101939,34,20439
8892,237.0,4.85617363439329,279.277991399375,34,20452
8893,413.0,3.3009170112827997,171.48750983866933,34,20483
8894,69.0,3.4715889873664523,320.818759389732,34,20491
8895,618.0,4.072744201317672,358.5094324630135,34,20569
8896,703.0,3.8706466326398528,265.4129827702404,34,20590
8897,348.0,2.043835627992518,249.99711828893248,34,20595
8898,268.0,3.4076307656445106,139.2090051230533,34,20610
8899,178.0,2.479369152653444,170.9509168445138,34,20634
8900,472.0,4.105613499932174,332.9385619761765,34,20654
8901,304.0,,174.63008100049464,34,20665
8902,352.0,3.312162793773278,361.26313886823425,34,20689
8903,460.0,2.9817607700309203,244.57337341834506,34,20770
8904,406.0,3.2249924796104352,205.81898938654615,34,20814
8905,358.0,3.728956522706358,256.175910709594,34,20874
8906,495.0,2.7014482175667744,134.38191527250598,34,20876
8907,582.0,3.8932889253867273,188.79850547073795,34,20904
8908,364.0,3.3315683707946744,355.5332274236854,34,20931
8909,248.0,3.576244402963768,221.86464668791842,34,20937
8910,561.0,3.4913076640443013,312.26379210248547,34,20992
8911,72.0,3.2594127445223333,261.5154786558509,34,20994
8912,21.0,2.8332203501963935,403.7649965317536,34,21017
8913,545.0,3.062899338162743,226.12773983559214,34,21099
8914,517.0,4.379155024642759,358.8515977309995,34,21136
8915,173.0,4.167629629997311,265.0405830513704,34,21188
8916,564.0,5.017987028248888,214.35763446073102,34,21197
8917,142.0,4.016131349129969,347.16193888193106,34,21201
8918,258.0,2.9217686630008437,129.25417284456165,34,21234
8919,629.0,3.2359442256020796,290.2959576326488,34,21296
8920,524.0,4.849070664673052,366.9429504697524,34,21321
8921,259.0,4.248467721011317,371.3864851261012,34,21416
8922,595.0,3.3429013734002,375.7895431355044,34,21459
8923,334.0,2.908252981240684,367.189861882277,34,21526
8924,269.0,1.3416859774792773,264.6358045227429,34,21604
8925,512.0,2.649093852403218,288.34823244033254,34,21618
8926,649.0,3.251793601851232,171.12770305451943,34,21651
8927,601.0,3.4059349931090694,212.6195384230374,34,21653
8928,132.0,3.366577224687218,201.84091302454115,34,21681
8929,310.0,3.578840982761587,368.1996523185287,34,21736
8930,341.0,3.3408162468022513,331.5293099423556,34,21751
8931,575.0,2.184594841236207,379.916508068358,34,21775
8932,161.0,2.5986519174012237,355.8490600244627,34,21912
8933,637.0,3.4366402024601914,180.26146913591523,34,21953
8934,315.0,3.5250468029151083,175.72098024347827,34,21996
8935,384.0,3.905439241875779,140.98356219472342,34,22020
8936,24.0,3.783798718619521,332.7927347647875,34,22080
8937,130.0,4.881917237649395,250.2295933388193,34,22083
8938,630.0,3.2291998801694644,326.76828215845245,34,22085
8939,266.0,2.412944133993147,329.1972207669733,34,22118
8940,122.0,4.970847120196007,304.0920465438504,34,22121
8941,667.0,3.3763783117655377,311.9929146644226,34,22129
8942,609.0,3.4459565822927347,330.006593173921,34,22131
8943,411.0,3.648574866856908,489.85368611902925,34,22139
8944,387.0,3.191608769615232,384.00321100027986,34,22142
8945,331.0,2.843235337019621,455.39186946184464,34,22182
8946,161.0,2.6231514022743054,364.6358344905259,34,22185
8947,503.0,4.278797972703958,295.97056489008787,34,22193
8948,210.0,3.363185868575573,272.0959388788512,34,22221
8949,126.0,3.9416583242315113,346.8409397515599,34,22238
8950,519.0,2.779783855708703,259.1782978658711,34,22321
8951,79.0,3.611488252759589,394.0176596482858,34,22384
8952,430.0,2.7822395544288647,177.5689027791045,34,22390
8953,478.0,3.253373521655793,158.2401244693006,34,22476
8954,26.0,3.2654640351537667,204.50866906864513,34,22503
8955,388.0,3.950970682645302,287.9893962683678,34,22506
8956,686.0,4.10984615831766,352.9966255985045,34,22536
8957,413.0,3.96429755310315,174.36195169323358,34,22559
8958,215.0,4.106865993019868,314.3767998512367,34,22562
8959,299.0,5.020864659309104,292.2476241775082,34,22609
8960,390.0,2.9950620295359194,276.7339783570046,34,22634
8961,185.0,3.796878551811033,275.15758797008965,34,22672
8962,376.0,3.572523686045474,370.06505783620855,34,22789
8963,526.0,3.3900667434481413,228.8300166774044,34,22821
8964,640.0,3.8083978341158438,474.4851763438101,34,22853
8965,56.0,5.00118962806623,220.09982405127522,34,22867
8966,652.0,3.1956202698565996,404.9924444464271,34,22870
8967,290.0,3.0505164591744345,229.10979370672095,34,22879
8968,114.0,3.6341637166109715,255.44484139913297,34,22903
8969,505.0,4.251471356246546,378.6745509614248,34,22937
8970,294.0,3.079105977825141,260.4063036077613,34,22993
8971,467.0,3.400053571868159,270.5348431873683,34,23002
8972,303.0,2.96180828595567,348.99276579793906,34,23073
8973,42.0,2.671799075200922,294.5694125369923,34,23182
8974,597.0,3.092806909432126,336.47205557745457,34,23198
8975,0.0,3.441988759505663,417.8390963137468,34,23216
8976,636.0,2.9611784160683814,184.6396773631285,34,23261
8977,543.0,3.018881193042294,411.248651753569,34,23298
8978,623.0,3.4769321212097717,345.6821377640857,34,23321
8979,225.0,3.933107020020799,213.78340405687584,34,23325
8980,644.0,3.422763805680878,404.4125559736375,34,23365
8981,152.0,4.781415304624702,374.59745153837997,34,23376
8982,683.0,5.073968388970018,346.966024309036,34,23379
8983,33.0,3.2284282389477457,262.40786631969945,34,23428
8984,688.0,3.5874545511988094,309.0471637123286,34,23466
8985,154.0,2.620492061099008,330.5717353683577,34,23512
8986,519.0,4.63935730464414,250.34398976938556,34,23533
8987,522.0,3.081939971534103,376.43606809910165,34,23621
8988,281.0,2.8993239991145603,482.7000975399194,34,23677
8989,180.0,1.8089909569511038,336.9966006612739,34,23763
8990,568.0,3.4816323168137524,368.37739342553664,34,23805
8991,80.0,,267.76411413184957,34,23822
8992,394.0,3.6003687362163284,341.3449566233786,34,23848
8993,644.0,2.5077537373070844,326.4965090762862,34,23884
8994,395.0,3.7903824541977493,67.00443845682122,34,23906
8995,309.0,3.579239670481833,229.78792321533172,34,23956
8996,453.0,4.928674871851088,308.71491723067743,34,24086
8997,395.0,3.9361264475069984,138.00066498435686,34,24089
8998,471.0,4.852807244191061,491.64708604882094,34,24094
8999,668.0,4.432602007870179,204.38231439851484,34,24117
9000,464.0,3.058282295162445,338.68007315760156,34,24139
9001,416.0,3.2167102898820445,192.273192546015,34,24144
9002,76.0,3.663386146932686,133.69935201151515,34,24156
9003,513.0,3.7489853490246468,292.9074909314256,34,24169
9004,668.0,1.6760914186570806,463.47936968453274,34,24219
9005,621.0,4.018289629772798,209.90626658654105,34,24231
9006,305.0,3.751672670099616,281.6915415139611,34,24233
9007,336.0,5.151802520219544,301.59820910521,34,24291
9008,232.0,3.5104690818317605,375.48819950782104,34,24300
9009,301.0,3.6858760636479184,309.3080791544368,34,24332
9010,569.0,3.8347184174217226,190.73556019439,34,24344
9011,217.0,2.3200342940771135,431.4606150505946,34,24345
9012,21.0,2.12852509044839,234.13842482400872,34,24348
9013,363.0,4.384469899261683,189.68390383157544,34,24358
9014,684.0,3.6867679225531806,188.7711496790478,34,24458
9015,257.0,2.899567686514159,90.67827410705101,34,24474
9016,-1.0,3.5237265457999847,301.0937275541011,34,24513
9017,485.0,3.719552665701993,193.40812743882321,34,24535
9018,61.0,2.250373391701466,292.0534117961781,34,24554
9019,479.0,1.799852621832829,352.3917765426577,34,24555
9020,92.0,3.7476219799433603,331.6833068653879,34,24591
9021,343.0,4.599804141182016,71.47974283718668,34,24604
9022,587.0,4.178230961315595,320.04029449210634,34,24607
9023,118.0,2.3992591507363055,341.12470245080215,34,24646
9024,438.0,3.217666073203821,199.54813157733176,34,24661
9025,308.0,4.696720217109879,216.61697105348645,34,24690
9026,601.0,4.210232378322426,298.09262493450535,34,24719
9027,312.0,2.7796747485142674,423.12483067110685,34,24745
9028,668.0,4.087251566737921,344.27756338404924,34,24756
9029,662.0,3.755327169941565,372.9243706215957,34,24768
9030,445.0,5.075086750046854,195.84702551064487,34,24867
9031,29.0,4.295152210086696,327.15270252824126,34,24919
9032,633.0,3.3148103897121004,410.39156912394867,34,24984
9033,668.0,2.4787760067732205,429.49246932670434,34,25026
9034,563.0,3.28787250860072,165.2740328654569,34,25029
9035,255.0,2.9754540965898424,285.79106627308664,34,25039
9036,315.0,3.4063457861416677,355.4375956858994,34,25041
9037,438.0,3.744042156105672,380.5008042545821,34,25051
9038,343.0,4.738665337465783,269.8505494385001,34,25066
9039,144.0,5.289298097161982,189.97846197750528,34,25106
9040,646.0,5.131104434957524,339.91997304976786,34,25261
9041,339.0,2.381750895071929,219.60069940533458,34,25273
9042,621.0,3.524102225001841,322.82909136163096,34,25279
9043,518.0,4.431855363543992,262.10410584468167,34,25301
9044,445.0,3.062431282430278,329.43657429017003,34,25340
9045,232.0,3.7312299367575443,418.96127276195944,34,25345
9046,260.0,2.192499075671428,335.06769768284295,34,25377
9047,154.0,3.21369151772432,366.5620651024491,34,25444
9048,260.0,2.875017918943539,207.08767491756277,34,25456
9049,126.0,4.321871753098709,291.25358437987296,34,25487
9050,50.0,2.908748973806524,393.3184406510052,34,25501
9051,710.0,3.683484122867905,293.26811713654166,34,25511
9052,604.0,3.6454906496388104,327.60710196221777,34,25566
9053,670.0,3.8219141844538154,384.2278462956076,34,25599
9054,178.0,3.9253836995633797,293.3781750096886,34,25611
9055,258.0,2.2971313945165273,223.43847252142484,34,25630
9056,607.0,4.505875155561339,348.7602845699581,34,25655
9057,664.0,2.368427685436337,254.26772995212076,34,25669
9058,266.0,4.6457173519423485,309.3154554105847,34,25747
9059,614.0,3.644528467132078,427.5525878763725,34,25754
9060,598.0,3.6541139726741703,248.58826675378268,34,25763
9061,240.0,3.920209410736936,315.56576218342343,34,25844
9062,701.0,4.490382816536535,301.1776270357306,34,25887
9063,373.0,3.482202463565415,286.97792260596526,34,25899
9064,324.0,2.9523736841798875,252.40057663223325,34,25922
9065,51.0,3.6966849295549826,531.3977849818034,34,25925
9066,501.0,3.3241775301518954,241.18403830583043,34,25973
9067,242.0,2.84689218786497,359.2433778170123,34,26003
9068,285.0,2.7940644905250016,353.319749851051,34,26005
9069,644.0,2.107784752496082,276.45406657677876,34,26083
9070,199.0,3.422630660998677,379.5927384103161,34,26097
9071,627.0,2.861569523072187,322.02010307320256,34,26140
9072,189.0,3.9430798190639083,399.38865190423206,34,26226
9073,654.0,3.774361582921957,339.5935329927659,34,26383
9074,562.0,3.5576775894967545,272.6094324560611,34,26392
9075,354.0,2.500455237874443,401.90209327063997,34,26398
9076,514.0,5.411675062272017,208.36795035329047,34,26452
9077,244.0,2.7924909645578335,363.55340379549364,34,26464
9078,-1.0,4.675161605400261,357.58108649353136,34,26468
9079,685.0,4.260136242633516,348.0739186754269,34,26507
9080,553.0,3.878328272692977,259.1683754058964,34,26575
9081,604.0,4.9977577294400675,148.40526531849335,34,26577
9082,171.0,3.441171881202628,407.8366564244038,34,26610
9083,348.0,3.177638419949103,294.2135846380385,34,26631
9084,368.0,3.505840861529193,448.873718622374,34,26648
9085,306.0,3.4558899304912396,314.02423032399525,34,26678
9086,191.0,2.099438005476844,102.21815020217338,34,26689
9087,683.0,3.646612800995516,520.4992975097797,34,26773
9088,562.0,2.365068881384812,336.9131946119135,34,26794
9089,165.0,4.931672808740657,349.66669507930635,34,26832
9090,95.0,2.94676303224645,332.58692942796307,34,26847
9091,54.0,3.910848391601803,415.32929308213454,34,26875
9092,598.0,3.8927585963199016,184.75317382677054,34,26903
9093,41.0,3.0421519853610577,209.50914340877466,34,26952
9094,284.0,1.7610700553964789,162.73429176471117,34,26981
9095,157.0,3.0035861507910186,197.6541257439472,34,27012
9096,99.0,2.8162406514464005,230.9805847798092,34,27054
9097,378.0,3.773625973260544,177.2999435674326,34,27138
9098,520.0,4.612929242345307,385.2257005888344,34,27146
9099,623.0,3.8818128179179285,371.67703749619227,34,27175
9100,91.0,4.200173382880465,309.07588734578906,34,27284
9101,476.0,4.487710504782317,277.67935004450896,34,27323
9102,464.0,3.490534255892105,378.6387409672833,34,27367
9103,459.0,4.825411571216402,210.55516146957802,34,27388
9104,379.0,3.4053429353912055,116.04374559302289,34,27398
9105,724.0,4.097526192351987,332.4242452225921,34,27411
9106,573.0,3.5820221310379194,95.99935284735207,34,27486
9107,534.0,3.575287849770496,316.76400433737524,34,27492
9108,665.0,4.388072812371993,233.056342123948,34,27645
9109,635.0,4.383398194106038,164.03686696394274,34,27674
9110,649.0,3.228777252078568,259.96382790360195,34,27689
9111,307.0,3.906838977727311,255.5754353245021,34,27714
9112,231.0,2.7790316115949953,404.7732485842628,34,27731
9113,54.0,3.5632031167982237,405.17608185801305,34,27751
9114,332.0,4.7658236298373335,325.5081966685877,34,27762
9115,645.0,4.05150912644458,344.6969364724347,34,27813
9116,495.0,3.660773729036136,354.97667589083255,34,27814
9117,627.0,4.309586208712228,356.7002294723551,34,27816
9118,107.0,3.23142374076047,298.75668802029196,34,27818
9119,440.0,4.529923349593892,252.7956307762759,34,27830
9120,685.0,5.1179964074197555,161.39341482761787,34,27832
9121,74.0,4.0266708720843045,241.16663389082984,34,27863
9122,159.0,4.433731629448744,215.7620373213224,34,27880
9123,430.0,3.8347052413957683,151.00015593700445,34,27907
9124,400.0,4.836305506422727,249.11166003452504,34,27924
9125,48.0,3.693141587771051,287.1280631185631,34,27951
9126,354.0,4.403516719136671,316.0439431976411,34,27979
9127,381.0,4.237236802139014,349.64334417890115,34,27986
9128,433.0,3.4310061516712196,201.67289069773128,34,27998
9129,257.0,3.603839004296299,347.4581284783838,34,28004
9130,682.0,3.234029033517686,256.4189004501905,34,28013
9131,561.0,2.0081865802471253,269.9891480200712,34,28032
9132,690.0,4.182121067162292,242.95479201361312,34,28150
9133,56.0,3.091806190445488,315.5868461011007,34,28162
9134,682.0,3.6427010870417877,475.44542587642366,34,28173
9135,162.0,2.498469571448405,94.84501883849697,34,28207
9136,221.0,4.215596085568744,227.3525121882759,34,28253
9137,121.0,3.0711551190877686,297.64501750489313,34,28267
9138,689.0,2.2361982928951427,415.419898217049,34,28289
9139,82.0,3.122572968016483,305.9777087528815,34,28314
9140,215.0,3.466797153221189,208.086311569196,34,28348
9141,431.0,2.683418449358518,318.20126154555305,34,28364
9142,581.0,4.12925062074884,483.5133738358454,34,28426
9143,32.0,3.8589135704141935,376.50993425018464,34,28427
9144,155.0,4.202456070259727,465.4218930158168,34,28432
9145,625.0,3.772426282871368,417.57408953724814,34,28452
9146,471.0,2.588038424253238,353.039842777044,34,28528
9147,575.0,3.4270942517207885,252.56067580365948,34,28594
9148,686.0,2.345590149807615,228.30111468450073,34,28650
9149,264.0,2.5706089528145224,263.3415601467934,34,28684
9150,594.0,3.3338523297142295,221.23524723108665,34,28696
9151,169.0,3.6831385980563205,364.5440914612769,34,28737
9152,718.0,3.5486667459732057,448.82385572239116,34,28789
9153,171.0,2.750140474564276,237.28971145516752,34,28808
9154,580.0,3.6832603758185503,307.7953353981098,34,28828
9155,92.0,3.5603533408092547,308.37349132290313,34,28829
9156,529.0,3.476546260204074,419.3784732341188,34,28834
9157,155.0,3.826813437170723,2.7213123577524243,34,28879
9158,419.0,4.516667507501242,214.96707176894256,34,28926
9159,144.0,5.129487786333723,343.8071266493373,34,28939
9160,697.0,2.5712524760059283,133.50789809064813,34,28958
9161,121.0,2.9755002114780966,227.28256203767995,34,28960
9162,164.0,2.9954720729714976,257.55550784093526,34,28961
9163,440.0,3.5917984239008964,155.08580516918997,34,28995
9164,702.0,3.668990325438581,221.4423427540521,34,28999
9165,39.0,2.560803853439,448.5748948091075,34,29013
9166,315.0,4.838924713183794,299.54318175751445,34,29021
9167,24.0,2.665695841891714,227.02026498125417,34,29035
9168,600.0,3.0292654296489623,249.47838356527808,34,29056
9169,167.0,3.9617993923262187,329.61387937641604,34,29070
9170,494.0,3.472986896278357,335.93409692468106,34,29109
9171,155.0,4.44332370089733,177.9395157747271,34,29185
9172,435.0,2.7134978234797282,350.53846087853594,34,29203
9173,153.0,4.055333071407317,266.46058299035036,34,29237
9174,25.0,4.21580559278209,213.25694879674512,34,29315
9175,215.0,3.5724157407626187,347.2754625989256,34,29403
9176,67.0,3.1668365222490964,358.0553954689136,34,29456
9177,512.0,2.7469320910767827,304.37902478960126,34,29480
9178,168.0,3.0277745169799757,312.3313995220485,34,29481
9179,406.0,3.816013654256124,409.93600124000113,34,29489
9180,549.0,2.0294413222508565,152.334746217666,34,29496
9181,88.0,,221.65315088555536,34,29521
9182,717.0,3.4384855034700985,314.0551636045638,34,29554
9183,214.0,3.4102218120349743,381.60508628873436,34,29568
9184,232.0,3.7871637708156487,380.577187217159,34,29575
9185,616.0,3.0708571504472846,203.3822581080331,34,29584
9186,199.0,3.0419636576823894,313.8366952100721,34,29599
9187,615.0,2.629572311391539,393.742966587705,34,29616
9188,637.0,3.5817417749118596,409.1113936812729,34,29625
9189,193.0,3.1072842009183743,191.83356922548666,34,29648
9190,609.0,3.6352155975022624,256.44433476004605,34,29669
9191,270.0,3.1639390832807566,313.87802678749244,34,29670
9192,37.0,3.9221326729326034,240.7060740024822,34,29749
9193,153.0,,431.84981256344963,34,29758
9194,79.0,3.2743714057075097,320.06028572704855,34,29763
9195,707.0,3.0057579536849124,240.40545015626213,34,29811
9196,708.0,4.919625867626506,432.66658348640846,34,29829
9197,507.0,3.9975391955766297,318.3444189390605,34,29853
9198,274.0,2.1606477881237165,160.58819386940246,34,29885
9199,662.0,4.209422742500621,298.60576938986566,34,29936
9200,303.0,3.252401130102898,296.21909095233445,34,29978
9201,110.0,3.891946449452302,259.41593508508356,34,30004
9202,482.0,3.8240050665780814,260.5669674788304,34,30018
9203,310.0,4.048365099104539,490.7214341502102,34,30086
9204,123.0,3.891887301565862,129.53954634768357,34,30190
9205,94.0,3.5032930417382078,208.17253920057834,34,30225
9206,652.0,3.9051085956472793,239.46611081066436,34,30284
9207,538.0,2.951081974000608,408.0349555630493,34,30286
9208,175.0,4.0426616803688304,416.73471498260136,34,30376
9209,694.0,3.5048027601400706,488.90730624534393,34,30420
9210,236.0,4.031819656866796,426.07008587201,34,30421
9211,21.0,3.064378766409578,249.4549613986272,34,30442
9212,188.0,4.579178228870356,211.77425284106923,34,30453
9213,4.0,3.226432905831821,236.99115612610893,34,30463
9214,138.0,3.9150522063495665,43.870496756301065,34,30497
9215,497.0,3.5877376173830653,357.6287282099487,34,30523
9216,316.0,3.882206730610247,142.9778164924449,34,30549
9217,107.0,3.2402013035506885,204.1202195756319,34,30628
9218,269.0,2.6883259156895325,279.33726634770204,34,30639
9219,90.0,3.3863685672812514,197.31449888129123,34,30657
9220,194.0,3.7750617630471557,448.9841140216347,34,30694
9221,539.0,3.4376610092331674,328.1586737743115,34,30727
9222,76.0,3.6301058762602403,135.19795683034474,34,30844
9223,530.0,4.603244763804389,408.5939363826452,34,30875
9224,514.0,3.0334236335376477,340.76386333850184,34,30901
9225,290.0,3.890205004589124,367.6133187823204,34,30920
9226,137.0,3.0146135212405625,294.6790261165934,34,30978
9227,165.0,1.5043909599554108,438.34896509604357,34,31045
9228,82.0,3.5507054948042294,494.07852285138125,34,31048
9229,398.0,5.227437356906549,272.7478176253827,34,31065
9230,335.0,3.8602493168930505,301.78904031711977,34,31073
9231,655.0,4.2275233584683445,362.4015003344708,34,31090
9232,89.0,4.068514086779087,268.31199647141,34,31129
9233,223.0,2.1495404622068874,295.8883401325744,34,31139
9234,467.0,4.370468041715197,353.667377830811,34,31146
9235,40.0,3.7092173899698238,344.34919403341047,34,31206
9236,467.0,3.248634182953875,143.8573970241573,34,31228
9237,645.0,4.730711353504644,262.89176434435336,34,31231
9238,316.0,2.9211438483857055,311.7287171457059,34,31287
9239,351.0,4.346157811324486,193.81312577780528,34,31305
9240,520.0,3.9600198447199793,487.52419436322793,34,31336
9241,412.0,2.4861816377204145,376.48809113015267,34,31370
9242,461.0,3.9751685794941523,333.1970589599513,34,31398
9243,107.0,5.0468894099256225,396.29941174636485,34,31399
9244,323.0,3.0585162059162583,260.81656624801496,34,31424
9245,101.0,4.441872754868865,323.6946036044717,34,31457
9246,297.0,3.401770155436794,352.3801596929326,34,31511
9247,358.0,2.2864750560868243,170.06897861362046,34,31541
9248,520.0,4.605306373148775,288.40213104529835,34,31628
9249,702.0,3.468085461620084,310.6090527555889,34,31673
9250,653.0,4.481387560418432,237.00904968639497,34,31741
9251,276.0,3.634865580143983,30.783988434828416,34,31751
9252,211.0,3.2480938845962397,341.20964397250265,34,31757
9253,99.0,3.1852274620636827,422.7375714371956,34,31802
9254,347.0,4.45118307094971,434.17998794629887,34,31820
9255,316.0,3.1171862438332583,271.21956281638757,34,31845
9256,157.0,5.024846179353641,519.8023775797352,34,31851
9257,355.0,4.291883710449552,328.52790842041804,34,31852
9258,683.0,2.7021641927807387,382.3591540800825,34,31908
9259,613.0,3.1190552392826265,307.65825115122146,34,31915
9260,645.0,2.8735785193072925,339.0889901053391,34,32009
9261,649.0,1.9271966660059454,459.31755349958087,34,32039
9262,215.0,2.9516755176671428,488.94563293100236,34,32062
9263,115.0,3.4321012590816635,353.7310412518877,34,32072
9264,150.0,3.363371310303479,324.9290313325366,34,32082
9265,512.0,2.2224284236553613,423.91120274597614,34,32086
9266,270.0,2.73871548191089,75.34571476396223,34,32136
9267,353.0,,327.07456500357046,34,32149
9268,602.0,2.73365182450997,373.8428777352781,34,32151
9269,670.0,4.51414657919304,344.3320188820549,34,32204
9270,390.0,3.4369840027749197,329.40640997932326,34,32246
9271,399.0,4.570905975502924,348.26356674646155,34,32258
9272,510.0,4.424048412320976,465.7004322705578,34,32275
9273,306.0,3.6841168222291723,237.4388330774908,34,32303
9274,457.0,3.136126646088382,63.847432885718604,34,32312
9275,658.0,3.083706393362653,237.75027824729003,34,32368
9276,375.0,2.9760487377454887,352.64939487191344,34,32402
9277,21.0,2.8676387811524764,147.1202226941216,34,32430
9278,147.0,3.683930134306788,415.26581642662825,34,32504
9279,259.0,4.604855412529759,365.95409064294233,34,32567
9280,263.0,3.687323337529484,218.253908034351,34,32599
9281,210.0,2.4844960236359084,443.42096736016265,34,32640
9282,427.0,2.7103640164805665,188.67386987065493,34,32771
9283,446.0,3.761376491454551,398.2978297002522,34,32777
